# MD Simulation - NVT Ensemble
# Timestep: 0.5 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
    107029    53514.500       271.63      0.06709549  -1313.11329660  -1313.04620111
    107030    53515.000       299.16      0.07389666  -1313.11381954  -1313.03992288
    107031    53515.500       273.32      0.06751306  -1313.11378360  -1313.04627053
    107032    53516.000       285.11      0.07042464  -1313.11320573  -1313.04278109
    107033    53516.500       325.69      0.08044798  -1313.11434636  -1313.03389839
    107034    53517.000       238.07      0.05880662  -1313.11387335  -1313.05506673
    107035    53517.500       301.73      0.07453094  -1313.11554782  -1313.04101688
    107036    53518.000       264.30      0.06528476  -1313.11768705  -1313.05240229
    107037    53518.500       297.76      0.07355121  -1313.11698776  -1313.04343655
    107038    53519.000       282.00      0.06965682  -1313.11737867  -1313.04772185
    107039    53519.500       290.05      0.07164515  -1313.11832322  -1313.04667806
    107040    53520.000       323.92      0.08001249  -1313.11938929  -1313.03937680
    107041    53520.500       342.70      0.08465195  -1313.12021032  -1313.03555837
    107042    53521.000       327.32      0.08085187  -1313.12012838  -1313.03927651
    107043    53521.500       335.27      0.08281599  -1313.12009892  -1313.03728293
    107044    53522.000       296.92      0.07334216  -1313.11983411  -1313.04649195
    107045    53522.500       283.06      0.06991791  -1313.11894278  -1313.04902486
    107046    53523.000       304.25      0.07515344  -1313.11918846  -1313.04403501
    107047    53523.500       321.16      0.07933118  -1313.11917794  -1313.03984676
    107048    53524.000       281.45      0.06952213  -1313.11912506  -1313.04960293
    107049    53524.500       281.47      0.06952688  -1313.11861460  -1313.04908772
    107050    53525.000       315.77      0.07799809  -1313.11814793  -1313.04014984
    107051    53525.500       299.95      0.07409168  -1313.11867230  -1313.04458062
    107052    53526.000       224.24      0.05538971  -1313.11816558  -1313.06277587
    107053    53526.500       296.93      0.07334507  -1313.11753701  -1313.04419194
    107054    53527.000       314.45      0.07767152  -1313.11737387  -1313.03970235
    107055    53527.500       355.94      0.08792099  -1313.11785512  -1313.02993413
    107056    53528.000       334.11      0.08252925  -1313.11793551  -1313.03540626
    107057    53528.500       316.51      0.07818040  -1313.11861756  -1313.04043716
    107058    53529.000       286.99      0.07089002  -1313.11858388  -1313.04769386
    107059    53529.500       270.98      0.06693416  -1313.11833175  -1313.05139759
    107060    53530.000       276.36      0.06826516  -1313.11942241  -1313.05115725
    107061    53530.500       318.31      0.07862622  -1313.12073383  -1313.04210761
    107062    53531.000       263.03      0.06497050  -1313.12142802  -1313.05645752
    107063    53531.500       336.11      0.08302396  -1313.12210681  -1313.03908285
    107064    53532.000       301.26      0.07441508  -1313.12174600  -1313.04733093
    107065    53532.500       307.96      0.07606905  -1313.12169426  -1313.04562520
    107066    53533.000       285.13      0.07043151  -1313.12008359  -1313.04965208
    107067    53533.500       283.96      0.07014013  -1313.12040283  -1313.05026270
    107068    53534.000       288.28      0.07120859  -1313.12068166  -1313.04947308
    107069    53534.500       292.43      0.07223351  -1313.11999469  -1313.04776119
    107070    53535.000       323.81      0.07998565  -1313.11974957  -1313.03976392
    107071    53535.500       289.81      0.07158744  -1313.11895508  -1313.04736764
    107072    53536.000       257.22      0.06353508  -1313.11950311  -1313.05596803
    107073    53536.500       275.12      0.06795685  -1313.11911351  -1313.05115666
    107074    53537.000       305.80      0.07553578  -1313.12021363  -1313.04467785
    107075    53537.500       257.08      0.06350050  -1313.11999921  -1313.05649871
    107076    53538.000       272.45      0.06729873  -1313.11908482  -1313.05178609
    107077    53538.500       304.52      0.07522037  -1313.11895205  -1313.04373168
    107078    53539.000       305.49      0.07545837  -1313.11870893  -1313.04325056
    107079    53539.500       351.89      0.08691978  -1313.11852267  -1313.03160289
    107080    53540.000       323.16      0.07982372  -1313.11961715  -1313.03979343
    107081    53540.500       281.15      0.06944638  -1313.11945453  -1313.05000815
    107082    53541.000       299.52      0.07398391  -1313.11899600  -1313.04501208
    107083    53541.500       260.03      0.06422995  -1313.11931030  -1313.05508035
    107084    53542.000       264.55      0.06534724  -1313.11997216  -1313.05462492
    107085    53542.500       302.02      0.07460229  -1313.12023128  -1313.04562899
    107086    53543.000       352.67      0.08711367  -1313.11980523  -1313.03269156
    107087    53543.500       321.26      0.07935496  -1313.11935970  -1313.04000473
    107088    53544.000       277.21      0.06847353  -1313.11893757  -1313.05046405
    107089    53544.500       278.95      0.06890319  -1313.12001989  -1313.05111670
    107090    53545.000       363.60      0.08981387  -1313.11938805  -1313.02957418
    107091    53545.500       240.24      0.05934234  -1313.11835823  -1313.05901589
    107092    53546.000       282.20      0.06970609  -1313.11933194  -1313.04962585
    107093    53546.500       310.51      0.07670037  -1313.12031129  -1313.04361092
    107094    53547.000       342.22      0.08453309  -1313.12013886  -1313.03560576
    107095    53547.500       311.47      0.07693685  -1313.11987094  -1313.04293409
    107096    53548.000       310.96      0.07681053  -1313.12004914  -1313.04323861
    107097    53548.500       358.67      0.08859593  -1313.11972049  -1313.03112456
    107098    53549.000       300.05      0.07411682  -1313.11782659  -1313.04370977
    107099    53549.500       337.95      0.08347723  -1313.11731452  -1313.03383729
    107100    53550.000       309.32      0.07640622  -1313.11981566  -1313.04340944
    107101    53550.500       316.18      0.07809890  -1313.11957236  -1313.04147346
    107102    53551.000       292.55      0.07226226  -1313.12015736  -1313.04789510
    107103    53551.500       287.49      0.07101367  -1313.11985531  -1313.04884164
    107104    53552.000       269.14      0.06648123  -1313.11901296  -1313.05253173
    107105    53552.500       339.04      0.08374578  -1313.11934065  -1313.03559487
    107106    53553.000       359.95      0.08891273  -1313.11902274  -1313.03011000
    107107    53553.500       286.32      0.07072534  -1313.11875445  -1313.04802911
    107108    53554.000       335.61      0.08290041  -1313.11811742  -1313.03521702
    107109    53554.500       345.39      0.08531432  -1313.11917950  -1313.03386518
    107110    53555.000       281.54      0.06954273  -1313.12049839  -1313.05095566
    107111    53555.500       293.71      0.07255028  -1313.12139844  -1313.04884816
    107112    53556.000       234.37      0.05789109  -1313.12078395  -1313.06289285
    107113    53556.500       311.11      0.07684883  -1313.12107946  -1313.04423064
    107114    53557.000       257.41      0.06358309  -1313.12081127  -1313.05722818
    107115    53557.500       308.47      0.07619474  -1313.12053943  -1313.04434468
    107116    53558.000       286.56      0.07078310  -1313.11964722  -1313.04886412
    107117    53558.500       251.19      0.06204759  -1313.12016737  -1313.05811978
    107118    53559.000       295.27      0.07293451  -1313.12147159  -1313.04853708
    107119    53559.500       216.14      0.05338917  -1313.12125687  -1313.06786770
    107120    53560.000       288.32      0.07121747  -1313.12017016  -1313.04895269
    107121    53560.500       353.77      0.08738442  -1313.11931370  -1313.03192928
    107122    53561.000       335.78      0.08294109  -1313.11759966  -1313.03465857
    107123    53561.500       284.04      0.07016084  -1313.11656492  -1313.04640407
    107124    53562.000       271.39      0.06703748  -1313.11791303  -1313.05087555
    107125    53562.500       301.65      0.07450994  -1313.11928505  -1313.04477510
    107126    53563.000       303.36      0.07493334  -1313.12041434  -1313.04548101
    107127    53563.500       338.32      0.08356865  -1313.11864034  -1313.03507169
    107128    53564.000       363.58      0.08980874  -1313.11889967  -1313.02909093
    107129    53564.500       301.93      0.07457960  -1313.12008182  -1313.04550222
    107130    53565.000       287.28      0.07096203  -1313.12030002  -1313.04933799
    107131    53565.500       304.54      0.07522457  -1313.11972674  -1313.04450217
    107132    53566.000       287.03      0.07089943  -1313.11863638  -1313.04773695
    107133    53566.500       269.59      0.06659267  -1313.11835325  -1313.05176059
    107134    53567.000       376.41      0.09297857  -1313.11921148  -1313.02623291
    107135    53567.500       426.91      0.10545111  -1313.12045938  -1313.01500827
    107136    53568.000       318.02      0.07855480  -1313.11779995  -1313.03924515
    107137    53568.500       324.81      0.08023167  -1313.11827587  -1313.03804420
    107138    53569.000       332.17      0.08204927  -1313.11890058  -1313.03685131
    107139    53569.500       289.80      0.07158462  -1313.11877541  -1313.04719079
    107140    53570.000       326.64      0.08068304  -1313.11820250  -1313.03751946
    107141    53570.500       296.93      0.07334520  -1313.11721802  -1313.04387281
    107142    53571.000       226.81      0.05602581  -1313.11783801  -1313.06181221
    107143    53571.500       305.02      0.07534316  -1313.11774496  -1313.04240181
    107144    53572.000       291.44      0.07198874  -1313.11732754  -1313.04533880
    107145    53572.500       364.83      0.09011599  -1313.11849199  -1313.02837600
    107146    53573.000       324.29      0.08010357  -1313.11753023  -1313.03742666
    107147    53573.500       349.84      0.08641443  -1313.11709633  -1313.03068190
    107148    53574.000       316.59      0.07820179  -1313.11758771  -1313.03938592
    107149    53574.500       272.35      0.06727458  -1313.11670242  -1313.04942784
    107150    53575.000       240.60      0.05943088  -1313.11713175  -1313.05770086
    107151    53575.500       404.47      0.09990922  -1313.11688342  -1313.01697420
    107152    53576.000       298.24      0.07366801  -1313.11686341  -1313.04319541
    107153    53576.500       322.65      0.07969921  -1313.11737678  -1313.03767757
    107154    53577.000       344.56      0.08511001  -1313.11629537  -1313.03118536
    107155    53577.500       376.85      0.09308546  -1313.11632052  -1313.02323506
    107156    53578.000       319.84      0.07900518  -1313.11437151  -1313.03536633
    107157    53578.500       334.80      0.08269972  -1313.11373341  -1313.03103369
    107158    53579.000       341.34      0.08431474  -1313.11464375  -1313.03032902
    107159    53579.500       296.60      0.07326328  -1313.11283793  -1313.03957465
    107160    53580.000       297.00      0.07336160  -1313.11442173  -1313.04106013
    107161    53580.500       278.31      0.06874654  -1313.11549786  -1313.04675132
    107162    53581.000       355.54      0.08782257  -1313.11715633  -1313.02933376
    107163    53581.500       318.26      0.07861504  -1313.11786887  -1313.03925383
    107164    53582.000       268.53      0.06633093  -1313.11645406  -1313.05012313
    107165    53582.500       281.56      0.06954751  -1313.11611257  -1313.04656506
    107166    53583.000       288.05      0.07115190  -1313.11835455  -1313.04720265
    107167    53583.500       326.15      0.08056378  -1313.11899223  -1313.03842845
    107168    53584.000       346.59      0.08561077  -1313.11752624  -1313.03191547
    107169    53584.500       286.08      0.07066491  -1313.11733472  -1313.04666981
    107170    53585.000       281.80      0.06960867  -1313.11801861  -1313.04840994
    107171    53585.500       331.36      0.08184991  -1313.11899817  -1313.03714826
    107172    53586.000       306.76      0.07577262  -1313.11958741  -1313.04381479
    107173    53586.500       319.75      0.07898133  -1313.12007660  -1313.04109527
    107174    53587.000       281.23      0.06946657  -1313.11992562  -1313.05045905
    107175    53587.500       315.69      0.07797945  -1313.12037595  -1313.04239651
    107176    53588.000       321.22      0.07934455  -1313.12110776  -1313.04176322
    107177    53588.500       341.47      0.08434785  -1313.11971607  -1313.03536822
    107178    53589.000       281.71      0.06958558  -1313.11845114  -1313.04886556
    107179    53589.500       317.52      0.07843040  -1313.11958890  -1313.04115850
    107180    53590.000       314.06      0.07757713  -1313.12094297  -1313.04336584
    107181    53590.500       289.62      0.07153905  -1313.12033614  -1313.04879709
    107182    53591.000       270.34      0.06677616  -1313.11942320  -1313.05264704
    107183    53591.500       362.72      0.08959699  -1313.11937946  -1313.02978247
    107184    53592.000       340.65      0.08414411  -1313.11916123  -1313.03501712
    107185    53592.500       345.73      0.08539940  -1313.11857088  -1313.03317148
    107186    53593.000       327.03      0.08078104  -1313.11752028  -1313.03673924
    107187    53593.500       290.91      0.07185867  -1313.11654405  -1313.04468538
    107188    53594.000       269.33      0.06652832  -1313.11686862  -1313.05034029
    107189    53594.500       265.88      0.06567647  -1313.11713457  -1313.05145810
    107190    53595.000       283.86      0.07011578  -1313.11722278  -1313.04710700
    107191    53595.500       275.44      0.06803714  -1313.11768516  -1313.04964801
    107192    53596.000       297.09      0.07338366  -1313.11679244  -1313.04340878
    107193    53596.500       316.46      0.07816983  -1313.11638907  -1313.03821924
    107194    53597.000       317.06      0.07831848  -1313.11646269  -1313.03814420
    107195    53597.500       323.34      0.07986934  -1313.11664288  -1313.03677354
    107196    53598.000       303.83      0.07504831  -1313.11745737  -1313.04240906
    107197    53598.500       279.06      0.06892983  -1313.11706094  -1313.04813111
    107198    53599.000       273.95      0.06766890  -1313.11606965  -1313.04840075
    107199    53599.500       259.26      0.06404061  -1313.11574722  -1313.05170661
    107200    53600.000       312.88      0.07728383  -1313.11514408  -1313.03786025
    107201    53600.500       337.96      0.08347871  -1313.11643721  -1313.03295849
    107202    53601.000       315.55      0.07794491  -1313.11718381  -1313.03923890
    107203    53601.500       349.33      0.08628853  -1313.11675219  -1313.03046366
    107204    53602.000       234.64      0.05795912  -1313.11656798  -1313.05860886
    107205    53602.500       316.44      0.07816403  -1313.11613020  -1313.03796616
    107206    53603.000       333.91      0.08247865  -1313.11663955  -1313.03416090
    107207    53603.500       306.19      0.07563140  -1313.11770764  -1313.04207624
    107208    53604.000       302.79      0.07479312  -1313.11748816  -1313.04269504
    107209    53604.500       280.27      0.06923068  -1313.11651550  -1313.04728482
    107210    53605.000       262.03      0.06472473  -1313.11560376  -1313.05087903
    107211    53605.500       349.01      0.08620918  -1313.11701574  -1313.03080657
    107212    53606.000       277.63      0.06857736  -1313.11793919  -1313.04936183
    107213    53606.500       284.40      0.07025011  -1313.11737103  -1313.04712092
    107214    53607.000       233.09      0.05757604  -1313.11713424  -1313.05955819
    107215    53607.500       347.62      0.08586665  -1313.11640104  -1313.03053439
    107216    53608.000       258.67      0.06389552  -1313.11666867  -1313.05277315
    107217    53608.500       267.50      0.06607492  -1313.11639059  -1313.05031568
    107218    53609.000       331.87      0.08197564  -1313.11717426  -1313.03519862
    107219    53609.500       316.95      0.07829072  -1313.11753370  -1313.03924298
    107220    53610.000       321.69      0.07946108  -1313.11899339  -1313.03953231
    107221    53610.500       256.97      0.06347552  -1313.11928678  -1313.05581126
    107222    53611.000       378.42      0.09347392  -1313.11899440  -1313.02552048
    107223    53611.500       293.57      0.07251426  -1313.11825844  -1313.04574418
    107224    53612.000       263.75      0.06514826  -1313.11827338  -1313.05312512
    107225    53612.500       333.68      0.08242321  -1313.11829380  -1313.03587059
    107226    53613.000       272.30      0.06726065  -1313.11767398  -1313.05041333
    107227    53613.500       335.74      0.08293045  -1313.11733321  -1313.03440276
    107228    53614.000       332.53      0.08213792  -1313.11779829  -1313.03566037
    107229    53614.500       339.00      0.08373723  -1313.11900146  -1313.03526423
    107230    53615.000       258.51      0.06385588  -1313.11773851  -1313.05388264
    107231    53615.500       276.86      0.06838635  -1313.11834858  -1313.04996222
    107232    53616.000       306.68      0.07575310  -1313.11900726  -1313.04325417
    107233    53616.500       299.91      0.07408190  -1313.11956677  -1313.04548487
    107234    53617.000       290.09      0.07165662  -1313.11889063  -1313.04723401
    107235    53617.500       314.19      0.07760919  -1313.11783388  -1313.04022469
    107236    53618.000       364.91      0.09013699  -1313.11855069  -1313.02841371
    107237    53618.500       339.13      0.08376919  -1313.11879432  -1313.03502513
    107238    53619.000       329.43      0.08137344  -1313.11829709  -1313.03692365
    107239    53619.500       321.55      0.07942729  -1313.11899847  -1313.03957118
    107240    53620.000       328.40      0.08111896  -1313.11828549  -1313.03716653
    107241    53620.500       292.98      0.07236863  -1313.11709589  -1313.04472727
    107242    53621.000       306.07      0.07560242  -1313.11811318  -1313.04251076
    107243    53621.500       310.99      0.07681717  -1313.11828271  -1313.04146553
    107244    53622.000       343.11      0.08475172  -1313.11725142  -1313.03249969
    107245    53622.500       336.35      0.08308161  -1313.11871874  -1313.03563713
    107246    53623.000       290.23      0.07169013  -1313.11924982  -1313.04755969
    107247    53623.500       268.37      0.06628930  -1313.12019814  -1313.05390884
    107248    53624.000       320.38      0.07913648  -1313.12006950  -1313.04093302
    107249    53624.500       258.34      0.06381320  -1313.11845610  -1313.05464290
    107250    53625.000       287.51      0.07101721  -1313.11801596  -1313.04699875
    107251    53625.500       288.21      0.07119144  -1313.11825307  -1313.04706163
    107252    53626.000       312.29      0.07713988  -1313.11746126  -1313.04032137
    107253    53626.500       241.00      0.05952969  -1313.11820105  -1313.05867135
    107254    53627.000       283.44      0.07001296  -1313.11900443  -1313.04899147
    107255    53627.500       341.69      0.08440080  -1313.11855486  -1313.03415406
    107256    53628.000       310.09      0.07659503  -1313.11743750  -1313.04084247
    107257    53628.500       303.53      0.07497624  -1313.11758648  -1313.04261024
    107258    53629.000       340.52      0.08411171  -1313.11764261  -1313.03353090
    107259    53629.500       319.85      0.07900665  -1313.11754924  -1313.03854259
    107260    53630.000       311.00      0.07682102  -1313.11648513  -1313.03966412
    107261    53630.500       302.02      0.07460351  -1313.11715523  -1313.04255172
    107262    53631.000       339.81      0.08393648  -1313.11805031  -1313.03411383
    107263    53631.500       376.87      0.09309067  -1313.11746220  -1313.02437154
    107264    53632.000       286.04      0.07065583  -1313.11496983  -1313.04431400
    107265    53632.500       356.23      0.08799375  -1313.11425626  -1313.02626250
    107266    53633.000       345.51      0.08534452  -1313.11628962  -1313.03094510
    107267    53633.500       341.77      0.08442078  -1313.11684724  -1313.03242646
    107268    53634.000       349.53      0.08633786  -1313.11627264  -1313.02993479
    107269    53634.500       285.83      0.07060396  -1313.11563167  -1313.04502771
    107270    53635.000       283.69      0.07007417  -1313.11651948  -1313.04644531
    107271    53635.500       310.94      0.07680617  -1313.11699790  -1313.04019173
    107272    53636.000       313.83      0.07751904  -1313.11712118  -1313.03960214
    107273    53636.500       266.59      0.06584961  -1313.11537281  -1313.04952321
    107274    53637.000       315.45      0.07791989  -1313.11606653  -1313.03814664
    107275    53637.500       298.96      0.07384611  -1313.11511911  -1313.04127300
    107276    53638.000       297.00      0.07336343  -1313.11441397  -1313.04105054
    107277    53638.500       344.94      0.08520380  -1313.11584987  -1313.03064607
    107278    53639.000       322.89      0.07975680  -1313.11752080  -1313.03776401
    107279    53639.500       345.01      0.08522025  -1313.11776932  -1313.03254907
    107280    53640.000       306.00      0.07558519  -1313.11635735  -1313.04077217
    107281    53640.500       333.62      0.08240752  -1313.11750566  -1313.03509815
    107282    53641.000       272.21      0.06723879  -1313.11878480  -1313.05154601
    107283    53641.500       275.76      0.06811617  -1313.11863486  -1313.05051868
    107284    53642.000       330.32      0.08159238  -1313.11915851  -1313.03756612
    107285    53642.500       298.62      0.07376367  -1313.11882863  -1313.04506496
    107286    53643.000       324.38      0.08012655  -1313.11834481  -1313.03821826
    107287    53643.500       304.28      0.07516174  -1313.11940463  -1313.04424289
    107288    53644.000       347.65      0.08587368  -1313.12065201  -1313.03477833
    107289    53644.500       327.75      0.08095672  -1313.12082788  -1313.03987116
    107290    53645.000       264.77      0.06540026  -1313.11971649  -1313.05431623
    107291    53645.500       232.84      0.05751530  -1313.11947696  -1313.06196167
    107292    53646.000       314.22      0.07761507  -1313.11982238  -1313.04220731
    107293    53646.500       306.69      0.07575614  -1313.12024547  -1313.04448933
    107294    53647.000       254.65      0.06290044  -1313.11893847  -1313.05603802
    107295    53647.500       298.47      0.07372546  -1313.11843828  -1313.04471281
    107296    53648.000       307.51      0.07595845  -1313.11708442  -1313.04112597
    107297    53648.500       286.12      0.07067590  -1313.11642441  -1313.04574851
    107298    53649.000       281.43      0.06951752  -1313.11746373  -1313.04794621
    107299    53649.500       302.79      0.07479176  -1313.11782972  -1313.04303796
    107300    53650.000       323.79      0.07997858  -1313.11728145  -1313.03730287
    107301    53650.500       299.26      0.07391979  -1313.11740939  -1313.04348960
    107302    53651.000       310.77      0.07676434  -1313.11867616  -1313.04191182
    107303    53651.500       302.04      0.07460817  -1313.11965742  -1313.04504925
    107304    53652.000       317.31      0.07837874  -1313.11929496  -1313.04091622
    107305    53652.500       291.15      0.07191854  -1313.12015023  -1313.04823169
    107306    53653.000       328.48      0.08113774  -1313.12084964  -1313.03971190
    107307    53653.500       260.19      0.06427031  -1313.12129246  -1313.05702215
    107308    53654.000       336.43      0.08310227  -1313.12127282  -1313.03817054
    107309    53654.500       298.76      0.07379677  -1313.12147313  -1313.04767636
    107310    53655.000       310.15      0.07661039  -1313.12069561  -1313.04408523
    107311    53655.500       298.67      0.07377458  -1313.12005783  -1313.04628325
    107312    53656.000       310.77      0.07676387  -1313.11873045  -1313.04196658
    107313    53656.500       364.68      0.09007887  -1313.11885278  -1313.02877391
    107314    53657.000       299.60      0.07400469  -1313.11769974  -1313.04369505
    107315    53657.500       322.32      0.07961642  -1313.11786135  -1313.03824493
    107316    53658.000       309.49      0.07644746  -1313.11808320  -1313.04163574
    107317    53658.500       334.16      0.08254203  -1313.11737266  -1313.03483063
    107318    53659.000       276.32      0.06825429  -1313.11693918  -1313.04868489
    107319    53659.500       297.50      0.07348529  -1313.11832485  -1313.04483956
    107320    53660.000       333.60      0.08240271  -1313.11931356  -1313.03691085
    107321    53660.500       353.73      0.08737558  -1313.11949782  -1313.03212224
    107322    53661.000       332.28      0.08207710  -1313.11984918  -1313.03777208
    107323    53661.500       310.68      0.07674270  -1313.12042151  -1313.04367881
    107324    53662.000       330.20      0.08156205  -1313.11947419  -1313.03791215
    107325    53662.500       258.06      0.06374410  -1313.11914065  -1313.05539655
    107326    53663.000       304.51      0.07521690  -1313.11932325  -1313.04410634
    107327    53663.500       314.76      0.07774832  -1313.11979289  -1313.04204457
    107328    53664.000       316.04      0.07806455  -1313.11839251  -1313.04032795
    107329    53664.500       313.62      0.07746676  -1313.11701474  -1313.03954798
    107330    53665.000       302.19      0.07464466  -1313.11715537  -1313.04251071
    107331    53665.500       297.31      0.07343915  -1313.11774056  -1313.04430141
    107332    53666.000       312.39      0.07716325  -1313.11862254  -1313.04145928
    107333    53666.500       290.74      0.07181515  -1313.11727963  -1313.04546448
    107334    53667.000       274.30      0.06775521  -1313.11822782  -1313.05047261
    107335    53667.500       289.48      0.07150466  -1313.12097238  -1313.04946772
    107336    53668.000       314.38      0.07765588  -1313.12109033  -1313.04343445
    107337    53668.500       338.45      0.08360103  -1313.11965073  -1313.03604970
    107338    53669.000       388.07      0.09585819  -1313.12060197  -1313.02474378
    107339    53669.500       305.23      0.07539403  -1313.12008932  -1313.04469529
    107340    53670.000       273.72      0.06761225  -1313.11993385  -1313.05232160
    107341    53670.500       326.80      0.08072434  -1313.11931524  -1313.03859090
    107342    53671.000       317.96      0.07853863  -1313.11989767  -1313.04135904
    107343    53671.500       258.22      0.06378212  -1313.12071846  -1313.05693634
    107344    53672.000       298.22      0.07366282  -1313.12142497  -1313.04776215
    107345    53672.500       339.76      0.08392342  -1313.12086650  -1313.03694309
    107346    53673.000       304.06      0.07510671  -1313.12044019  -1313.04533348
    107347    53673.500       263.04      0.06497289  -1313.12060022  -1313.05562732
    107348    53674.000       345.31      0.08529603  -1313.12100017  -1313.03570414
    107349    53674.500       308.65      0.07624026  -1313.11999306  -1313.04375280
    107350    53675.000       309.14      0.07636087  -1313.12005783  -1313.04369695
    107351    53675.500       280.24      0.06922280  -1313.12053645  -1313.05131365
    107352    53676.000       333.34      0.08233974  -1313.12117879  -1313.03883905
    107353    53676.500       335.48      0.08286675  -1313.12167517  -1313.03880843
    107354    53677.000       309.49      0.07644657  -1313.12044892  -1313.04400235
    107355    53677.500       259.33      0.06405622  -1313.11959840  -1313.05554218
    107356    53678.000       307.07      0.07585084  -1313.12008760  -1313.04423677
    107357    53678.500       357.58      0.08832746  -1313.11855364  -1313.03022618
    107358    53679.000       347.21      0.08576415  -1313.11671234  -1313.03094819
    107359    53679.500       316.70      0.07822730  -1313.11509775  -1313.03687045
    107360    53680.000       308.21      0.07613113  -1313.11610943  -1313.03997830
    107361    53680.500       288.11      0.07116717  -1313.11960671  -1313.04843953
    107362    53681.000       277.50      0.06854628  -1313.12104014  -1313.05249386
    107363    53681.500       346.12      0.08549466  -1313.11981946  -1313.03432479
    107364    53682.000       236.75      0.05847903  -1313.11831617  -1313.05983714
    107365    53682.500       320.35      0.07913092  -1313.11904943  -1313.03991851
    107366    53683.000       291.24      0.07193933  -1313.11980150  -1313.04786217
    107367    53683.500       321.13      0.07932233  -1313.11942621  -1313.04010388
    107368    53684.000       311.41      0.07692251  -1313.11919284  -1313.04227033
    107369    53684.500       318.17      0.07859280  -1313.11843922  -1313.03984642
    107370    53685.000       331.50      0.08188319  -1313.11783165  -1313.03594846
    107371    53685.500       319.06      0.07881022  -1313.11644965  -1313.03763942
    107372    53686.000       348.57      0.08609963  -1313.11736812  -1313.03126849
    107373    53686.500       346.72      0.08564383  -1313.11937517  -1313.03373134
    107374    53687.000       298.46      0.07372336  -1313.12096001  -1313.04723665
    107375    53687.500       308.33      0.07616142  -1313.12114216  -1313.04498075
    107376    53688.000       287.63      0.07104812  -1313.11973841  -1313.04869029
    107377    53688.500       341.83      0.08443683  -1313.11986549  -1313.03542867
    107378    53689.000       278.31      0.06874630  -1313.12006749  -1313.05132119
    107379    53689.500       336.10      0.08302064  -1313.12112026  -1313.03809961
    107380    53690.000       322.05      0.07955102  -1313.12044154  -1313.04089052
    107381    53690.500       323.07      0.07980197  -1313.12063745  -1313.04083548
    107382    53691.000       379.81      0.09381628  -1313.11876157  -1313.02494529
    107383    53691.500       335.12      0.08277777  -1313.11801737  -1313.03523960
    107384    53692.000       283.77      0.07009445  -1313.11606504  -1313.04597060
    107385    53692.500       316.52      0.07818338  -1313.11812706  -1313.03994368
    107386    53693.000       316.75      0.07824200  -1313.11996094  -1313.04171894
    107387    53693.500       383.05      0.09461803  -1313.11956018  -1313.02494216
    107388    53694.000       287.63      0.07104878  -1313.11782154  -1313.04677276
    107389    53694.500       325.42      0.08038212  -1313.11768514  -1313.03730302
    107390    53695.000       297.81      0.07356130  -1313.11982060  -1313.04625930
    107391    53695.500       334.81      0.08270104  -1313.12032303  -1313.03762199
    107392    53696.000       224.97      0.05556961  -1313.12037401  -1313.06480440
    107393    53696.500       293.83      0.07258006  -1313.12055979  -1313.04797973
    107394    53697.000       266.47      0.06582227  -1313.12096519  -1313.05514292
    107395    53697.500       326.43      0.08063159  -1313.12121154  -1313.04057994
    107396    53698.000       250.16      0.06179320  -1313.12068366  -1313.05889046
    107397    53698.500       286.50      0.07076843  -1313.11877180  -1313.04800338
    107398    53699.000       311.33      0.07690232  -1313.12017238  -1313.04327006
    107399    53699.500       359.70      0.08884928  -1313.12109723  -1313.03224795
    107400    53700.000       313.39      0.07741023  -1313.12102674  -1313.04361651
    107401    53700.500       301.44      0.07445798  -1313.12120542  -1313.04674744
    107402    53701.000       260.17      0.06426561  -1313.11953461  -1313.05526901
    107403    53701.500       251.98      0.06224269  -1313.11988377  -1313.05764108
    107404    53702.000       237.11      0.05856987  -1313.12058168  -1313.06201181
    107405    53702.500       312.65      0.07722907  -1313.12137056  -1313.04414150
    107406    53703.000       278.77      0.06886003  -1313.12068753  -1313.05182751
    107407    53703.500       271.58      0.06708224  -1313.12063607  -1313.05355383
    107408    53704.000       310.43      0.07667854  -1313.12041671  -1313.04373817
    107409    53704.500       272.33      0.06726764  -1313.11930606  -1313.05203841
    107410    53705.000       278.69      0.06884013  -1313.11967044  -1313.05083031
    107411    53705.500       303.81      0.07504355  -1313.12015542  -1313.04511187
    107412    53706.000       286.15      0.07068167  -1313.11987485  -1313.04919318
    107413    53706.500       248.03      0.06126567  -1313.11989265  -1313.05862699
    107414    53707.000       243.54      0.06015703  -1313.12080440  -1313.06064737
    107415    53707.500       301.67      0.07451479  -1313.12097711  -1313.04646232
    107416    53708.000       302.09      0.07461941  -1313.11953584  -1313.04491643
    107417    53708.500       323.15      0.07982130  -1313.11964811  -1313.03982682
    107418    53709.000       291.82      0.07208176  -1313.11953388  -1313.04745212
    107419    53709.500       318.42      0.07865409  -1313.11960713  -1313.04095303
    107420    53710.000       281.12      0.06943867  -1313.11960834  -1313.05016967
    107421    53710.500       304.46      0.07520465  -1313.11872726  -1313.04352260
    107422    53711.000       290.52      0.07176228  -1313.11983979  -1313.04807750
    107423    53711.500       261.34      0.06455370  -1313.12028648  -1313.05573278
    107424    53712.000       338.81      0.08368953  -1313.12070798  -1313.03701845
    107425    53712.500       331.79      0.08195662  -1313.11944737  -1313.03749075
